nome;codigo_barras;categoria;preco;estoque;estoque_minimo;tipo;unidade
BESILATO DE ANLODIPINO 5 MG;7898049795567;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7898049796267;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7898075314312;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7898361880712;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899095238527;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899095258013;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899547504835;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899547531220;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899547544541;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899547544558;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899547544633;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7899547544640;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7908236800315;HIPERTENSÃO;1,00;10;1;unidade;un
BESILATO DE ANLODIPINO 5 MG;7908236800322;HIPERTENSÃO;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,02MG;7896026302432;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7894916145435;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7895296044011;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7895296284011;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896004725420;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896004725437;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896006262510;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896026300216;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896026307826;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896112114413;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896181913252;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7896714214337;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7898060132785;ASMA;1,00;10;1;unidade;un
BROMETO DE IPRATRÓPIO 0,25MG;7898148299010;ASMA;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7891317460532;RINITE;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7896004756721;RINITE;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7896004758268;RINITE;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7896004765716;RINITE;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7896181915171;RINITE;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7896181917199;RINITE;1,00;10;1;unidade;un
BUDESONIDA 32MCG;7896658051159;RINITE;1,00;10;1;unidade;un
BUDESONIDA 50MCG;7896181907176;RINITE;1,00;10;1;unidade;un
BUDESONIDA 50MCG;7896181917205;RINITE;1,00;10;1;unidade;un
BUDESONIDA 50MCG - 200 DOSES;7891317460518;RINITE;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004704326;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004704654;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004707020;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004767970;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004777320;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004777337;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896004777740;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896112116660;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896112176473;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896112198659;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896422503709;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472504558;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472508143;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472519903;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472519910;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472519927;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472520077;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472520084;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472520091;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896472520114;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896523208350;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896523209845;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896714205687;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7896862923365;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7897406120387;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7897917001489;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7897917005036;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7898060131948;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7898060138060;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7898075313711;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7898148290512;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7898216360161;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7898216367726;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7899095246676;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7899095262973;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7899620910133;HIPERTENSÃO;1,00;10;1;unidade;un
CAPTOPRIL 25MG;7899620910140;HIPERTENSÃO;1,00;10;1;unidade;un
CARBIDOPA 25MG + LEVODOPA 250MG;7896112156253;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CARBIDOPA 25MG + LEVODOPA 250MG;7896112189923;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CARBIDOPA 25MG + LEVODOPA 250MG;7896112189930;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CARBIDOPA 25MG + LEVODOPA 250MG;7896676410877;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CARBIDOPA 25MG + LEVODOPA 250MG;7896676412079;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CARBIDOPA 25MG + LEVODOPA 250MG;7898927564896;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896181929154;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896226500362;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896226503721;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896226506371;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896226506388;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896658033582;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896658033599;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE BENSERAZIDA 25MG + LEVODOPA 100MG;7896658033636;DOENÇA DE PARKINSON;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7891721000614;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7891721017704;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7891721022333;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7891721238123;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7891721238239;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896004709192;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896004712840;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896004712888;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896004777573;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896004778136;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896004778259;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896112126478;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896112131120;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896422507943;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896472512386;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7896472520008;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7898049794324;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7898049796106;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7898060139593;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7898148291267;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7898361882655;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG;7899547528633;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721013201;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721013225;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721013232;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721013249;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721013256;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721013263;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721022722;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721024016;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721027468;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721201783;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7891721201806;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7896004750682;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7896004766188;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7896004766195;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7896004766201;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7896004766218;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7899547511031;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;7899547528602;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;8902220107205;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 500MG - AÇÃO PROLONGADA;8902220107304;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7891721017711;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7891721022326;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7891721027406;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7891721027437;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7891721238246;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896004709185;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896004712864;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896004712895;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896004777580;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896004778143;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896004778266;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896112126485;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896112126492;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896422507950;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896472512409;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896472519989;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896523206493;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7896523210001;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7898049790913;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7898049798223;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7898060139623;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7898148291298;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7898361882662;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7898902274031;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7899095202689;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7899095238763;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE METFORMINA 850MG;7899547528640;DIABETES;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7893736001631;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7894916550055;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896004707341;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896004761701;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896006245247;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896112110576;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896422515535;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896523206646;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896523210438;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7896714205182;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7898049790531;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7898049790746;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7898060131290;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7898089301001;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7898089301049;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7898216362431;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7899095200661;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7899095201200;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7899547512731;HIPERTENSÃO;1,00;10;1;unidade;un
CLORIDRATO DE PROPRANOLOL 40MG;7899620911987;HIPERTENSÃO;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456028554;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456028561;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456070416;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456070423;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456073240;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456073417;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456073424;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456078238;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456095372;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456095373;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456096591;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456096638;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;5000456096652;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7891317039738;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7891317039769;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7891317051037;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7891317051044;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7894916512947;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7896004778846;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7896004791418;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7896004821948;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DAPAGLIFLOZINA 10 MG;7896862994372;DIABETES MELLITUS + DOENÇA CARDIOVASCULAR;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 0,05 MG;7896269900211;RINITE;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 0,05 MG;7896672201943;RINITE;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 0,05 MG;7896672202612;RINITE;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 200MCG;7896672202872;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 200MCG;7896672203664;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 200MCG;7896672203671;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 200MCG;7896672203688;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 200MCG;7897473206106;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 200MCG;7897473207738;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7896672202902;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7896672202919;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7896672203695;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7896672203701;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7896672203718;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7897473207097;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 250MCG;7897473207103;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 50MCG;7896672202810;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 50MCG;7896672203602;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 50MCG;7896672203619;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 50MCG;7896672203626;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 50MCG;7897473206090;ASMA;1,00;10;1;unidade;un
DIPROPIONATO DE BECLOMETASONA 50MCG;7897473207721;ASMA;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7891268100211;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7891317014582;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7891317431358;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7896004708942;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7896004708959;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7896004750361;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7899095203372;HIPERTENSÃO;1,00;10;1;unidade;un
ESPIRONOLACTONA 25 MG;7899095256453;HIPERTENSÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - 3 CARTELAS COM 21 COMPRIMIDOS;7891045008440;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - 3 CARTELAS COM 21 COMPRIMIDOS;7896006201632;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - 3 CARTELAS COM 21 COMPRIMIDOS;7896006234005;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - 3 CARTELAS COM 21 COMPRIMIDOS;7896112403036;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - 3 CARTELAS COM 21 COMPRIMIDOS;7896112403173;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - 3 CARTELAS COM 21 COMPRIMIDOS;7908020500995;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7891045008433;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896004714196;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896004774824;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896006201618;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896006222125;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896006234050;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896006234067;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896112403029;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7896112403166;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7908020500889;ANTICONCEPÇÃO;1,00;10;1;unidade;un
ETINILESTRADIOL 0,03MG + LEVONORGESTREL 0,15MG - CARTELA COM 21 COMPRIMIDOS;7908020502586;ANTICONCEPÇÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7891058431037;HIPERTENSÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7896112107439;HIPERTENSÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7896112170310;HIPERTENSÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7896181906582;HIPERTENSÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7896523200705;HIPERTENSÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7896523200910;HIPERTENSÃO;1,00;10;1;unidade;un
FUROSEMIDA 40 MG;7896714200255;HIPERTENSÃO;1,00;10;1;unidade;un
